event_id,event_time,ingestion_date,loan_id,customer_id,event_type,installment_number,principal_amount,installment_amount,outstanding_balance,interest_rate,term_months,days_past_due,loan_status,channel,region,product_type
EVT000009017,2023-12-12 02:17:46,2023-12-12,LN100905,CU900905,PAYMENT,11,22948391.0,236291.93,20349179.77,0.1089,36,0,ACTIVE,APP,RISARALDA,CONSUMO
EVT000017447,2026-05-29 02:18:07,2026-05-30,LN101760,CU901760,PAYMENT,5,14132262.0,187464.46,13194939.7,0.3306,48,138,DELINQUENT,ONLINE,CALDAS,MICROCREDITO
EVT000004998,2025-10-12 05:51:16,2025-10-13,LN100500,CU900500,PAYMENT,6,15670265.0,304394.9,13843895.6,0.1885,24,0,ACTIVE,AGENTE,VALLE,LIBRANZA
EVT000019735,2023-10-31 04:55:35,2023-10-31,LN101991,CU901991,PAYMENT,4,12266657.0,258662.91,11232005.36,0.1163,18,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000001172,2023-08-05 08:22:37,2023-08-05,LN100119,CU900119,PAYMENT,1,24519641.0,360316.12,24159324.88,0.0939,24,0,ACTIVE,AGENTE,RISARALDA,VEHICULO
EVT000012184,2025-03-25 07:02:12,2025-03-25,LN101224,CU901224,DELINQUENCY,4,1180095.0,,980095.0,0.2466,24,174,DELINQUENT,ONLINE,CALDAS,CONSUMO
EVT000009491,2024-08-15 08:17:59,2024-08-15,LN100955,CU900955,PAYMENT,2,5855821.0,66024.38,5723772.24,0.251,48,0,ACTIVE,OFFLINE,ANTIOQUIA,LIBRANZA
EVT000008376,2024-06-11 19:46:36,2024-06-12,LN100837,CU900837,PAYMENT,9,8170419.0,,3780452.91,0.0985,6,0,ACTIVE,ONLINE,SANTANDER,CONSUMO
EVT000018023,2025-11-21 22:45:47,2025-11-22,LN101819,CU901819,PAYMENT,2,19600237.0,255146.09,19089944.82,0.3207,48,0,ACTIVE,ONLINE,RISARALDA,LIBRANZA
EVT000017244,2026-03-04 21:20:29,2026-03-05,LN101737,CU901737,PAYMENT,2,23953965.0,1112901.21,21728162.58,0.2646,12,24,DELINQUENT,ONLINE,NARINO,LIBRANZA
EVT000003109,2024-04-21 06:09:33,2024-04-22,LN100310,CU900310,PAYMENT,2,27896925.0,998895.89,25899133.22,0.3371,18,0,ACTIVE,OFFLINE,CALDAS,VEHICULO
EVT000019637,2023-08-08 11:42:16,2023-08-08,LN101982,CU901982,DISBURSEMENT,0,21457421.0,282808.81,21457421.0,0.3272,48,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000006567,2024-03-09 05:13:38,2024-03-09,LN100655,CU900655,PAYMENT,4,10034497.0,192662.34,9263847.64,0.088,18,0,ACTIVE,OFFLINE,BOLIVAR,MICROCREDITO
EVT000018836,2023-05-27 05:25:15,2023-05-28,LN101901,CU901901,PAYMENT,2,10167457.0,811973.12,8543510.76,0.1993,6,0,ACTIVE,AGENTE,RISARALDA,LIBRANZA
EVT000000232,2025-03-14 04:44:19,2025-03-14,LN100024,CU900024,DISBURSEMENT,0,7995471.0,209521.32,7995471.0,0.3241,24,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000008347,2025-01-03 03:46:46,2025-01-04,LN100835,CU900835,PAYMENT,1,12438210.0,554495.4,11883714.6,0.2458,12,42,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000014384,2025-08-20 19:56:15,2025-08-21,LN101447,CU901447,PAYMENT,8,17918367.0,538626.11,13609358.12,0.1006,12,18,DELINQUENT,APP,SANTANDER,CONSUMO
EVT000018811,2023-08-22 12:02:46,2023-08-23,LN101898,CU901898,PAYMENT,3,5129813.0,158545.42,4654176.74,0.2636,18,136,DELINQUENT,ONLINE,VALLE,LIBRANZA
EVT000005525,2024-04-07 01:21:44,,LN100553,CU900553,PAYMENT,4,4079562.0,337379.78,2730042.88,0.2135,6,0,ACTIVE,OFFLINE,SANTANDER,VEHICULO
EVT000000117,2025-05-22 13:42:32,2025-05-22,LN100011,CU900011,PAYMENT,2,24550740.0,460408.21,23629923.58,0.0813,18,74,DELINQUENT,APP,NARINO,CONSUMO
EVT000011832,2023-10-19 19:08:31,,LN101189,CU901189,PAYMENT,5,18534470.0,944701.94,13810960.3,0.3097,12,0,ACTIVE,ONLINE,NARINO,CONSUMO
EVT000015630,2025-11-25 05:33:42,2025-11-26,LN101572,CU901572,PAYMENT,9,19183155.0,978724.57,10374633.87,0.3102,12,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000000634,2023-11-30 17:33:49,2023-12-01,LN100065,CU900065,PAYMENT,4,7326143.0,297075.1,6137842.6,0.2055,12,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000001370,2024-12-26 19:00:04,2024-12-27,LN100139,CU900139,PAYMENT,1,13624456.0,333935.42,13290520.58,0.2902,24,323,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000019103,2023-07-13 08:48:39,2023-07-14,LN101928,CU901928,DISBURSEMENT,0,1756925.0,88004.37,1756925.0,0.3009,12,0,ACTIVE,ONLINE,RISARALDA,MICROCREDITO
EVT000000513,2026-06-02 12:02:34,2026-06-02,LN100051,CU900051,PAYMENT,10,1431952.0,50000.0,0.0,0.2695,24,0,ACTIVE,OFFLINE,NARINO,LIBRANZA
EVT000016289,2025-10-28 02:44:08,2025-10-28,LN101639,CU901639,PAYMENT,9,1240937.0,50000.0,790937.0,0.179,36,16,DELINQUENT,ONLINE,BOGOTA,MICROCREDITO
EVT000012729,2024-02-01 02:18:07,2024-02-01,LN101280,CU901280,PAYMENT,1,10424470.0,106538.08,10317931.92,0.2088,48,0,ACTIVE,OFFLINE,RISARALDA,CONSUMO
EVT000008948,2024-02-18 11:02:49,,LN100900,CU900900,PAYMENT,1,18057997.0,391677.95,17666319.05,0.2338,24,0,ACTIVE,OFFLINE,BOGOTA,LIBRANZA
EVT000013535,2024-01-16 05:15:23,2024-01-17,LN101359,CU901359,DELINQUENCY,4,25929793.0,515830.02,23866472.92,0.0984,18,26,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000000970,2024-05-01 04:32:02,,LN100099,CU900099,PAYMENT,6,14581063.0,1094162.97,8016085.18,0.1752,6,5,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000001275,2025-10-31 09:25:10,2025-10-31,LN100130,CU900130,PAYMENT,1,13557683.0,190959.97,13366723.03,0.0817,24,18,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000012768,2023-07-21 02:21:19,2023-07-22,LN101283,CU901283,PAYMENT,6,7765741.0,117495.66,7060767.04,0.2539,36,34,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000011701,2023-12-07 08:16:06,2023-12-08,LN101176,CU901176,PAYMENT,3,19066024.0,315256.71,18120253.87,0.1307,24,0,ACTIVE,ONLINE,CUNDINAMARCA,VEHICULO
EVT000002445,2023-04-16 18:17:30,2023-04-16,LN100243,CU900243,PAYMENT,1,16414322.0,215410.62,16198911.38,0.1937,36,44,DELINQUENT,ONLINE,BOLIVAR,CONSUMO
EVT000007290,2023-03-11 07:37:07,2023-03-11,LN100729,CU900729,DISBURSEMENT,0,11290505.0,152158.37,11290505.0,0.2043,36,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000008408,2023-02-16 23:57:16,,LN100841,CU900841,PAYMENT,1,28152682.0,682561.78,27470120.22,0.2849,24,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000015896,2025-07-29 04:59:01,2025-07-30,LN101600,CU901600,PAYMENT,5,7811240.0,265946.68,6481506.6,0.3107,18,19,DELINQUENT,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000017558,2023-01-09 18:04:23,2023-01-10,LN101773,CU901773,DISBURSEMENT,0,27418416.0,851616.0,27418416.0,0.2659,18,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000000060,2025-04-30 13:23:13,,LN100005,CU900005,PAYMENT,3,7390436.0,681989.43,5344467.71,0.2614,6,22,DELINQUENT,OFFLINE,SANTANDER,VEHICULO
EVT000004995,2025-07-26 05:17:41,,LN100500,CU900500,PAYMENT,3,15670265.0,304394.9,14757080.3,0.1885,24,0,ACTIVE,AGENTE,VALLE,LIBRANZA
EVT000002497,2026-02-28 00:02:54,2026-02-28,LN100249,CU900249,PAYMENT,5,16466495.0,333281.86,14800085.7,0.1036,18,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000005327,2024-11-04 23:25:48,2024-11-05,LN100535,CU900535,PAYMENT,1,5616480.0,88319.15,5528160.85,0.1145,24,0,ACTIVE,AGENTE,CALDAS,LIBRANZA
EVT000000069,2024-01-27 15:27:58,2024-01-28,LN100006,CU900006,PAYMENT,3,8397596.0,239667.39,7678593.83,0.0854,12,0,ACTIVE,APP,ANTIOQUIA,CONSUMO
EVT000019775,2025-11-03 12:05:11,2025-11-04,LN101994,CU901994,PAYMENT,7,1117348.0,72046.6,0.0,0.1224,6,0,ACTIVE,APP,CALDAS,CONSUMO
EVT000011807,2025-03-06 01:49:52,,LN101187,CU901187,CLOSE,1,4065886.0,187640.64,0.0,0.2615,12,0,CLOSED,ONLINE,VALLE,CONSUMO
EVT000019208,2026-05-18 08:55:20,2026-05-19,LN101937,CU901937,PAYMENT,9,23836575.0,645494.45,18027124.95,0.3416,24,12,DELINQUENT,OFFLINE,BOLIVAR,CONSUMO
EVT000007758,2025-12-09 15:51:18,2025-12-10,LN100777,CU900777,DISBURSEMENT,0,9980972.0,675512.18,9980972.0,0.1384,6,0,ACTIVE,ONLINE,ATLANTICO,VEHICULO
EVT000015207,2023-11-19 13:29:17,,LN101532,CU901532,DISBURSEMENT,9,9761755.0,205924.22,7908437.02,0.2219,24,0,ACTIVE,AGENTE,VALLE,VEHICULO
EVT000009598,2025-09-21 13:54:55,2025-09-21,LN100965,CU900965,PAYMENT,6,28301409.0,215232.22,27010015.68,0.1042,48,0,ACTIVE,ONLINE,ATLANTICO,LIBRANZA
EVT000006159,2024-10-07 01:17:13,2024-10-07,LN100615,CU900615,PAYMENT,4,5078353.0,74533.29,4780219.84,0.2403,36,0,ACTIVE,AGENTE,BOLIVAR,CONSUMO
EVT000012889,2023-06-19 00:57:41,2023-06-20,LN101295,CU901295,PAYMENT,1,7431827.0,255729.17,7176097.83,0.1441,12,25,DELINQUENT,OFFLINE,NARINO,CONSUMO
EVT000008244,2024-10-09 08:47:06,2024-10-09,LN100825,CU900825,PAYMENT,6,11255298.0,922484.22,5720392.68,0.2098,6,0,ACTIVE,AGENTE,NARINO,CONSUMO
EVT000016541,2025-12-01 21:05:44,2025-12-02,LN101666,CU901666,PAYMENT,4,4374318.0,110407.79,3932686.84,0.3048,24,9,DELINQUENT,ONLINE,CUNDINAMARCA,VEHICULO
EVT000003757,2023-12-22 05:34:49,2023-12-23,LN100375,CU900375,PAYMENT,2,25562778.0,415395.14,24731987.72,0.2875,36,34,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000017163,2026-06-13 14:45:19,2026-06-13,LN101728,CU901728,PAYMENT,6,11669148.0,260980.5,10103265.0,0.2473,24,20,DELINQUENT,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000002148,2026-04-14 03:26:50,2026-04-14,LN100213,CU900213,PAYMENT,6,28001301.0,1918649.14,16489406.16,0.1426,6,26,DELINQUENT,OFFLINE,BOGOTA,CONSUMO
EVT000009110,2024-06-27 11:03:48,2024-06-28,LN100915,CU900915,PAYMENT,2,14020119.0,398919.12,13222280.76,0.2268,18,0,ACTIVE,APP,CUNDINAMARCA,CONSUMO
EVT000002495,2026-01-02 23:08:39,2026-01-02,LN100249,CU900249,PAYMENT,3,16466495.0,333281.86,15466649.42,0.1036,18,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000009078,2026-03-05 13:06:43,,LN100911,CU900911,PAYMENT,10,2176770.0,50000.0,0.0,0.2696,36,0,ACTIVE,OFFLINE,ATLANTICO,CONSUMO
EVT000006678,2025-07-15 12:29:27,,LN100668,CU900668,PAYMENT,1,15787889.0,607360.09,15180528.91,0.1847,12,8,DELINQUENT,AGENTE,SANTANDER,CONSUMO
EVT000002913,2026-02-17 18:37:57,2026-02-17,LN100290,CU900290,PAYMENT,9,23755530.0,444861.89,19751772.99,0.0809,18,0,ACTIVE,AGENTE,ANTIOQUIA,CONSUMO
EVT000007831,2025-06-04 09:56:09,2025-06-05,LN100784,CU900784,PAYMENT,4,13046347.0,188867.62,12290876.52,0.2343,36,0,ACTIVE,ONLINE,CALDAS,CONSUMO
EVT000003900,2024-07-09 11:47:10,2024-07-10,LN100390,CU900390,CHARGEOFF,5,7162603.0,145018.84,6437508.8,0.1037,18,94,CHARGEOFF,AGENTE,NARINO,CONSUMO
EVT000005976,2025-03-06 21:45:24,2025-03-06,LN100597,CU900597,PAYMENT,2,11546417.0,345006.94,10856403.12,0.0988,12,0,ACTIVE,AGENTE,VALLE,LIBRANZA
EVT000016949,2025-03-15 10:46:34,2025-03-16,LN101707,CU901707,PAYMENT,4,2257518.0,50000.0,2057518.0,0.1427,48,0,ACTIVE,ONLINE,RISARALDA,VEHICULO
EVT000010177,2025-01-19 12:15:25,2025-01-20,LN101021,CU901021,PAYMENT,6,29556597.0,662215.56,25583303.64,0.2481,24,30,DELINQUENT,ONLINE,NARINO,CONSUMO
EVT000009156,2023-12-10 09:51:11,,LN100920,CU900920,PAYMENT,1,25295848.0,396638.9,24899209.1,0.1136,24,0,ACTIVE,OFFLINE,CALDAS,CONSUMO
EVT000004193,2025-12-10 17:18:57,2025-12-11,LN100419,CU900419,PAYMENT,4,2095898.0,55289.79,1874738.84,0.1957,18,0,ACTIVE,OFFLINE,ANTIOQUIA,CONSUMO
EVT000009693,2025-03-07 04:30:25,2025-03-08,LN100974,CU900974,PAYMENT,1,20930560.0,309876.94,20620683.06,0.0961,24,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000011682,2026-08-21 21:43:04,2026-08-22,LN101173,CU901173,PAYMENT,9,13260871.0,414623.23,9529261.93,0.269,18,0,ACTIVE,AGENTE,BOGOTA,LIBRANZA
EVT000015876,2023-09-29 05:03:56,2023-09-29,LN101598,CU901598,PAYMENT,5,8244103.0,849802.14,3995092.3,0.3154,6,0,ACTIVE,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000019586,2023-12-13 05:33:25,,LN101976,CU901976,DISBURSEMENT,2,18221846.0,415640.31,17390565.38,0.2562,24,0,ACTIVE,AGENTE,ANTIOQUIA,VEHICULO
EVT000013597,2025-04-14 10:58:41,2025-04-14,LN101366,CU901366,PAYMENT,5,14517485.0,174258.21,13646193.95,0.1601,36,0,ACTIVE,AGENTE,CALDAS,CONSUMO
EVT000016668,2024-03-16 14:40:44,,LN101679,CU901679,DISBURSEMENT,0,7263073.0,319793.1,7263073.0,0.2403,12,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000008994,2025-11-06 16:40:25,2025-11-07,LN100904,CU900904,PAYMENT,2,6715883.0,133310.28,6449262.44,0.197,24,0,ACTIVE,ONLINE,BOLIVAR,CONSUMO
EVT000013671,2024-06-14 06:20:36,2024-06-15,LN101373,CU901373,PAYMENT,5,29649985.0,720939.39,26045288.05,0.2863,24,0,ACTIVE,ONLINE,BOLIVAR,VEHICULO
EVT000000656,2023-10-02 01:16:14,2023-10-03,LN100067,CU900067,PAYMENT,6,26117695.0,597398.74,22533302.56,0.1431,18,23,DELINQUENT,AGENTE,BOGOTA,CONSUMO
EVT000002246,2024-12-10 15:02:30,2024-12-10,LN100223,CU900223,PAYMENT,6,9502257.0,336474.92,7483407.48,0.1541,12,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000005717,2025-11-05 22:56:13,,LN100572,CU900572,PAYMENT,1,8846476.0,225319.74,8621156.26,0.3094,24,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000009099,2025-10-07 00:20:42,2025-10-08,LN100914,CU900914,PAYMENT,1,29612993.0,772306.86,28840686.14,0.3216,24,0,ACTIVE,ONLINE,VALLE,LIBRANZA
EVT000006324,2024-12-24 07:30:45,2024-12-24,LN100631,CU900631,PAYMENT,7,17495110.0,248663.83,15754463.19,0.2264,36,17,DELINQUENT,OFFLINE,VALLE,VEHICULO
EVT000007055,2024-04-02 20:14:55,2024-04-03,LN100707,CU900707,PAYMENT,3,12133039.0,90815.8,11860591.6,0.0994,48,30,DELINQUENT,ONLINE,VALLE,VEHICULO
EVT000000719,2025-06-08 00:30:49,2025-06-09,LN100074,CU900074,DELINQUENCY,4,14135596.0,276845.65,13028213.4,0.1917,24,35,DELINQUENT,OFFLINE,CALDAS,VEHICULO
EVT000001965,2024-02-25 20:37:28,,LN100196,CU900196,CLOSE,3,8210295.0,87959.63,0.0,0.1214,36,0,CLOSED,AGENTE,,LIBRANZA
EVT000000128,2023-07-12 14:49:51,,LN100012,CU900012,PAYMENT,3,14090372.0,219246.19,13432633.43,0.1112,24,0,ACTIVE,ONLINE,CUNDINAMARCA,CONSUMO
EVT000000592,2024-07-21 16:25:42,2024-07-22,LN100060,CU900060,PAYMENT,3,15944854.0,396282.77,14756005.69,0.1728,18,23,DELINQUENT,OFFLINE,CALDAS,MICROCREDITO
EVT000018080,2023-10-25 18:01:19,2023-10-25,LN101824,CU901824,PAYMENT,3,29916847.0,1620595.6,25055060.2,0.3417,12,0,ACTIVE,ONLINE,CALDAS,LIBRANZA
EVT000007400,2024-02-15 16:14:58,2024-02-15,LN100741,CU900741,PAYMENT,2,9856577.0,533339.38,0.0,0.3411,12,0,ACTIVE,APP,ANTIOQUIA,VEHICULO
EVT000006580,2026-05-13 11:39:29,2026-05-14,LN100656,CU900656,PAYMENT,10,25085285.0,602924.82,19056036.8,0.2807,24,0,ACTIVE,ONLINE,CUNDINAMARCA,LIBRANZA
EVT000011608,2023-02-25 00:13:39,2023-02-26,LN101166,CU901166,PAYMENT,2,25305312.0,1357376.94,22590558.12,0.3364,12,0,ACTIVE,ONLINE,ANTIOQUIA,LIBRANZA
EVT000015300,2024-01-26 01:31:24,2024-01-27,LN101541,CU901541,PAYMENT,7,14709296.0,346747.14,12282066.02,0.1536,18,29,DELINQUENT,APP,ANTIOQUIA,CONSUMO
EVT000016518,2023-03-18 11:00:16,2023-03-19,LN101664,CU901664,DISBURSEMENT,0,26728356.0,938343.48,26728356.0,0.3266,18,0,ACTIVE,AGENTE,CUNDINAMARCA,CONSUMO
EVT000018189,2025-09-07 03:18:18,2025-09-07,LN101836,CU901836,DELINQUENCY,2,17651305.0,314722.77,17021859.46,0.3349,36,72,DELINQUENT,OFFLINE,ANTIOQUIA,CONSUMO
EVT000016863,2025-04-05 01:52:38,2025-04-06,LN101698,CU901698,PAYMENT,7,26809167.0,285249.54,24812420.22,0.1192,36,23,DELINQUENT,OFFLINE,ATLANTICO,CONSUMO
EVT000016485,2024-07-30 14:13:56,2024-07-30,LN101661,CU901661,DISBURSEMENT,0,22206795.0,318445.44,22206795.0,0.0868,24,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000013636,2025-06-29 07:03:58,2025-06-30,LN101370,CU901370,PAYMENT,2,12695127.0,348100.38,11998926.24,0.2113,18,27,DELINQUENT,APP,VALLE,VEHICULO
EVT000013605,2025-04-05 04:12:22,2025-04-06,LN101367,CU901367,PAYMENT,2,18883851.0,437853.56,18008143.88,0.1478,18,6,DELINQUENT,AGENTE,ATLANTICO,CONSUMO
EVT000015803,2023-12-24 14:26:27,2023-12-24,LN101591,CU901591,PAYMENT,10,19678380.0,789890.17,11779478.3,0.2014,12,21,DELINQUENT,ONLINE,BOGOTA,MICROCREDITO
EVT000002141,2025-11-15 23:53:35,2025-11-16,LN100213,CU900213,PAYMENT,1,28001301.0,1918649.14,26082651.86,0.1426,6,0,ACTIVE,OFFLINE,BOGOTA,CONSUMO
EVT000015885,2025-09-29 04:23:14,2025-09-29,LN101599,CU901599,PAYMENT,1,3330756.0,71322.59,3259433.41,0.1212,18,0,ACTIVE,ONLINE,ANTIOQUIA,VEHICULO
EVT000002544,2023-04-07 05:14:12,2023-04-07,LN100254,CU900254,DISBURSEMENT,0,16136072.0,424916.56,16136072.0,0.195,18,0,ACTIVE,AGENTE,RISARALDA,CONSUMO
EVT000001229,2024-10-23 15:20:07,2024-10-24,LN100125,CU900125,PAYMENT,5,17416583.0,503223.14,14900467.3,0.2334,18,0,ACTIVE,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000008493,2026-03-01 05:14:56,2026-03-02,LN100851,CU900851,PAYMENT,8,3654205.0,69831.86,3095550.12,0.1822,24,40,DELINQUENT,ONLINE,ANTIOQUIA,CONSUMO
EVT000009435,2023-07-05 16:10:06,2023-07-05,LN100949,CU900949,CLOSE,2,26381872.0,653478.97,0.0,0.2954,24,0,CLOSED,APP,BOGOTA,VEHICULO
EVT000003600,2026-04-17 11:33:41,2026-04-18,LN100359,CU900359,PAYMENT,8,23050757.0,327320.75,20432191.0,0.084,24,12,DELINQUENT,ONLINE,SANTANDER,CONSUMO
EVT000017500,2024-05-20 17:15:28,2024-05-20,LN101767,CU901767,PAYMENT,3,25289436.0,1119563.33,21930746.01,0.2427,12,0,ACTIVE,ONLINE,NARINO,VEHICULO
EVT000001509,2023-04-19 12:27:43,2023-04-20,LN100153,CU900153,PAYMENT,3,18694200.0,367527.97,17591616.09,0.1932,24,20,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000002453,2024-09-27 22:28:08,2024-09-27,LN100244,CU900244,CHARGEOFF,2,20703300.0,340155.22,20022989.56,0.1286,24,233,CHARGEOFF,ONLINE,CALDAS,VEHICULO
EVT000016079,2023-07-05 22:32:18,2023-07-05,LN101620,CU901620,DISBURSEMENT,0,23260943.0,670225.3,23260943.0,0.2322,18,0,ACTIVE,AGENTE,RISARALDA,CONSUMO
EVT000010738,2024-02-16 00:18:24,,LN101080,CU901080,DISBURSEMENT,0,12493303.0,371550.83,12493303.0,0.2461,18,0,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000009134,2024-10-27 02:10:38,2024-10-27,LN100917,CU900917,PAYMENT,6,8803848.0,208240.35,7554405.9,0.1548,18,20,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000008061,2023-05-05 07:26:11,2023-05-06,LN100809,CU900809,PAYMENT,1,14251690.0,,13950908.08,0.2221,24,0,ACTIVE,OFFLINE,BOGOTA,MICROCREDITO
EVT000005375,2024-10-26 23:13:01,2024-10-26,LN100539,CU900539,PAYMENT,7,13786951.0,237595.12,12123785.16,0.317,36,20,DELINQUENT,ONLINE,ATLANTICO,MICROCREDITO
EVT000003932,2025-08-24 23:30:34,2025-08-24,LN100393,CU900393,PAYMENT,10,21136574.0,2043483.97,0.0,0.2834,6,0,ACTIVE,APP,ATLANTICO,VEHICULO
EVT000009804,2024-01-03 03:53:23,,LN100985,CU900985,PAYMENT,9,24679705.0,298809.53,21990419.23,0.2843,48,4,DELINQUENT,OFFLINE,BOLIVAR,CONSUMO
EVT000015740,2024-07-02 12:42:17,2024-07-02,LN101585,CU901585,PAYMENT,3,18359901.0,575276.9,16634070.3,0.27,18,20,DELINQUENT,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000003163,2025-02-25 07:52:06,2025-02-25,LN100315,CU900315,PAYMENT,6,9154469.0,217922.13,7846936.22,0.2761,24,10,DELINQUENT,APP,BOGOTA,CONSUMO
EVT000008028,2023-11-29 05:02:24,,LN100805,CU900805,PAYMENT,2,28903597.0,856702.62,27190191.76,0.0964,12,4,DELINQUENT,ONLINE,ATLANTICO,CONSUMO
EVT000018386,2025-05-12 03:30:09,2025-05-13,LN101857,CU901857,PAYMENT,4,29803716.0,1502703.36,23792902.56,0.3042,12,8,DELINQUENT,AGENTE,ATLANTICO,LIBRANZA
EVT000019424,2026-09-20 11:23:07,2026-09-20,LN101959,CU901959,PAYMENT,11,4232049.0,232635.73,1673055.97,0.3497,12,1,DELINQUENT,ONLINE,CUNDINAMARCA,CONSUMO
EVT000005856,2025-05-03 20:12:25,2025-05-11,LN100585,CU900585,DELINQUENCY,4,6506943.0,262945.57,5455160.72,0.2041,12,43,DELINQUENT,ONLINE,NARINO,CONSUMO
EVT000009955,2024-07-26 08:31:25,2024-07-27,LN101000,CU901000,PAYMENT,8,26523122.0,346193.05,23753577.6,0.3221,48,2,DELINQUENT,OFFLINE,ATLANTICO,LIBRANZA
EVT000009937,2024-10-07 11:47:20,2024-10-07,LN100998,CU900998,DELINQUENCY,7,7821428.0,733962.8,2683688.4,0.2692,6,46,DELINQUENT,ONLINE,RISARALDA,CONSUMO
EVT000001071,2025-05-12 16:25:49,2025-05-12,LN100109,CU900109,PAYMENT,8,17700319.0,264619.77,15583360.84,0.099,24,30,DELINQUENT,ONLINE,ANTIOQUIA,LIBRANZA
EVT000015439,2025-12-09 23:33:48,2025-12-10,LN101555,CU901555,DISBURSEMENT,0,29626706.0,1617321.88,29626706.0,0.3459,12,0,ACTIVE,OFFLINE,NARINO,CONSUMO
EVT000011243,2023-06-14 15:12:02,2023-06-15,LN101131,CU901131,DISBURSEMENT,0,2936415.0,86888.52,2936415.0,0.0959,12,0,ACTIVE,ONLINE,NARINO,CONSUMO
EVT000009165,2024-07-30 14:21:21,2024-07-30,LN100920,CU900920,PAYMENT,9,25295848.0,396638.9,21726097.9,0.1136,24,38,DELINQUENT,OFFLINE,CALDAS,CONSUMO
EVT000001575,2024-10-12 06:19:34,2024-10-13,LN100159,CU900159,PAYMENT,6,9781261.0,185648.33,8667371.02,0.1796,24,13,DELINQUENT,ONLINE,VALLE,CONSUMO
EVT000016579,2024-04-30 12:37:47,,LN101670,CU901670,PAYMENT,1,4596377.0,153518.99,4442858.01,0.134,12,0,ACTIVE,ONLINE,CUNDINAMARCA,MICROCREDITO
EVT000011782,2024-07-08 11:26:30,2024-07-08,LN101184,CU901184,DELINQUENCY,2,3787039.0,53151.09,3680736.82,0.0807,24,7,DELINQUENT,ONLINE,CALDAS,LIBRANZA
EVT000011644,2025-10-31 21:28:25,2025-11-01,LN101169,CU901169,PAYMENT,2,7441479.0,255689.22,6930100.56,0.3154,18,0,ACTIVE,OFFLINE,CUNDINAMARCA,CONSUMO
EVT000011781,2024-05-30 10:33:04,2024-05-30,LN101184,CU901184,PAYMENT,2,3787039.0,53151.09,3680736.82,0.0807,24,0,ACTIVE,ONLINE,CALDAS,LIBRANZA
EVT000016747,2025-10-29 18:45:08,2025-10-30,LN101686,CU901686,PAYMENT,10,22326452.0,2399647.06,0.0,0.3374,6,0,ACTIVE,ONLINE,ATLANTICO,CONSUMO
EVT000012009,2024-08-17 17:59:27,2024-08-18,LN101206,CU901206,PAYMENT,7,8378793.0,237063.98,6719345.14,0.2244,18,0,ACTIVE,ONLINE,BOGOTA,MICROCREDITO
EVT000008053,2023-08-07 23:45:53,2023-08-08,LN100808,CU900808,PAYMENT,1,23240741.0,1386077.79,21854663.21,0.0982,6,0,ACTIVE,OFFLINE,VALLE,LIBRANZA
EVT000001319,2023-06-07 20:40:40,2023-06-08,LN100134,CU900134,PAYMENT,1,13037315.0,194386.37,12842928.63,0.2473,36,0,ACTIVE,OFFLINE,VALLE,LIBRANZA
EVT000007929,2025-08-12 15:29:10,2025-08-13,LN100795,CU900795,DISBURSEMENT,0,20460527.0,198808.12,20460527.0,0.0915,36,0,ACTIVE,ONLINE,ANTIOQUIA,CONSUMO
EVT000001630,2026-03-19 19:06:09,2026-03-20,LN100165,CU900165,DELINQUENCY,2,3249703.0,84383.95,3080935.1,0.1895,18,15,DELINQUENT,AGENTE,CALDAS,CONSUMO
